year,Country,Season
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,Rest of Europe,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,China,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,US,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1992,Unified Team,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Rest of Asia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,Australia,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,US,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,UK,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Italy,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Germany,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Russia,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,Africa,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,China,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,South America,Summer
1996,Rest of Australia,Summer
1996,Rest of Australia,Summer
1996,Rest of Australia,Summer
1996,Rest of Australia,Summer
1996,Rest of Australia,Summer
1996,Rest of Australia,Summer
1996,Rest of Australia,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of North America,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
1996,Rest of Europe,Summer
